dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,year,month,day,day_of_year,season_name,weather_name,weekday_name,temp_hum_interaction,temp_windspeed_interaction,is_rush_hour,is_night,weather_comfort,season_hour
2012-01-06,1,1,1,16,0,5,1,1,0.52,0.5,0.27,0.2836,294,2012,1,6,6,Spring,Clear,Friday,0.14040000000000002,0.14747200000000002,0,0,0.27194544,16
2012-01-06,1,1,1,17,0,5,1,1,0.46,0.4545,0.36,0.2239,476,2012,1,6,6,Spring,Clear,Friday,0.1656,0.102994,1,0,0.22848384,17
2012-01-06,1,1,1,18,0,5,1,1,0.5,0.4848,0.29,0.2537,419,2012,1,6,6,Spring,Clear,Friday,0.145,0.12685,1,0,0.26493649999999996,18
2012-01-06,1,1,1,19,0,5,1,1,0.46,0.4545,0.33,0.2836,272,2012,1,6,6,Spring,Clear,Friday,0.15180000000000002,0.13045600000000002,1,0,0.22079447999999996,19
2012-01-06,1,1,1,20,0,5,1,1,0.42,0.4242,0.41,0.194,177,2012,1,6,6,Spring,Clear,Friday,0.1722,0.08148,0,0,0.19972680000000004,20
2012-01-06,1,1,1,21,0,5,1,1,0.4,0.4091,0.43,0.2239,154,2012,1,6,6,Spring,Clear,Friday,0.17200000000000001,0.08956,0,0,0.17695080000000002,21
2012-01-06,1,1,1,22,0,5,1,1,0.36,0.3485,0.5,0.194,135,2012,1,6,6,Spring,Clear,Friday,0.18,0.06984,0,1,0.14508000000000001,22
2012-01-06,1,1,1,23,0,5,1,1,0.36,0.3788,0.5,0.0,101,2012,1,6,6,Spring,Clear,Friday,0.18,0.0,0,1,0.18,23
2012-01-07,1,1,1,0,0,6,0,1,0.36,0.3485,0.5,0.1642,79,2012,1,7,7,Spring,Clear,Saturday,0.18,0.059112000000000005,0,1,0.150444,0
2012-01-07,1,1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,62,2012,1,7,7,Spring,Clear,Saturday,0.1748,0.06239600000000001,0,1,0.17150616000000002,1
2012-01-07,1,1,1,2,0,6,0,1,0.36,0.3636,0.5,0.1045,38,2012,1,7,7,Spring,Clear,Saturday,0.18,0.037619999999999994,0,1,0.16119,2
2012-01-07,1,1,1,3,0,6,0,1,0.32,0.3333,0.57,0.1045,20,2012,1,7,7,Spring,Clear,Saturday,0.18239999999999998,0.03344,0,1,0.12322080000000002,3
2012-01-07,1,1,1,4,0,6,0,1,0.32,0.3333,0.57,0.0896,10,2012,1,7,7,Spring,Clear,Saturday,0.18239999999999998,0.028672,0,1,0.12527104000000003,4
2012-01-07,1,1,1,5,0,6,0,1,0.26,0.2727,0.75,0.1045,9,2012,1,7,7,Spring,Clear,Saturday,0.195,0.02717,0,1,0.0582075,5
2012-01-07,1,1,1,6,0,6,0,1,0.26,0.2727,0.75,0.1045,7,2012,1,7,7,Spring,Clear,Saturday,0.195,0.02717,0,0,0.0582075,6
2012-01-07,1,1,1,7,0,6,0,1,0.22,0.2273,0.87,0.194,20,2012,1,7,7,Spring,Clear,Saturday,0.1914,0.04268,1,0,0.023051600000000002,7
2012-01-07,1,1,1,8,0,6,0,1,0.24,0.2576,0.75,0.1045,64,2012,1,7,7,Spring,Clear,Saturday,0.18,0.025079999999999998,1,0,0.05372999999999999,8
2012-01-07,1,1,1,9,0,6,0,1,0.22,0.2273,0.8,0.1343,130,2012,1,7,7,Spring,Clear,Saturday,0.17600000000000002,0.029546,1,0,0.038090799999999994,9
2012-01-07,1,1,1,10,0,6,0,1,0.28,0.303,0.75,0.0896,203,2012,1,7,7,Spring,Clear,Saturday,0.21000000000000002,0.025088000000000003,0,0,0.063728,10
2012-01-07,1,1,1,11,0,6,0,1,0.34,0.3182,0.57,0.2239,324,2012,1,7,7,Spring,Clear,Saturday,0.1938,0.076126,0,0,0.11346582000000002,11
2012-01-07,1,1,1,12,0,6,0,1,0.4,0.4091,0.43,0.2239,376,2012,1,7,7,Spring,Clear,Saturday,0.17200000000000001,0.08956,0,0,0.17695080000000002,12
2012-01-07,1,1,1,13,0,6,0,1,0.44,0.4394,0.44,0.194,445,2012,1,7,7,Spring,Clear,Saturday,0.1936,0.08536,0,0,0.19859840000000004,13
2012-01-07,1,1,1,14,0,6,0,1,0.5,0.4848,0.42,0.2836,512,2012,1,7,7,Spring,Clear,Saturday,0.21,0.1418,0,0,0.207756,14
2012-01-07,1,1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985,449,2012,1,7,7,Spring,Clear,Saturday,0.21459999999999999,0.17312999999999998,0,0,0.2563281,15
2012-01-07,1,1,1,16,0,6,0,2,0.56,0.5303,0.37,0.2836,401,2012,1,7,7,Spring,Mist,Saturday,0.20720000000000002,0.158816,0,0,0.25274592,16
2012-01-07,1,1,1,17,0,6,0,2,0.54,0.5152,0.43,0.1343,322,2012,1,7,7,Spring,Mist,Saturday,0.23220000000000002,0.072522,1,0,0.26646246000000007,17
2012-01-07,1,1,1,18,0,6,0,1,0.54,0.5152,0.45,0.1343,297,2012,1,7,7,Spring,Clear,Saturday,0.24300000000000002,0.072522,1,0,0.25711290000000003,18
2012-01-07,1,1,1,19,0,6,0,1,0.52,0.5,0.42,0.1045,215,2012,1,7,7,Spring,Clear,Saturday,0.2184,0.05434,1,0,0.2700828,19
2012-01-07,1,1,1,20,0,6,0,1,0.5,0.4848,0.39,0.2537,170,2012,1,7,7,Spring,Clear,Saturday,0.195,0.12685,0,0,0.22762149999999998,20
2012-01-07,1,1,1,21,0,6,0,1,0.44,0.4394,0.44,0.2239,140,2012,1,7,7,Spring,Clear,Saturday,0.1936,0.09851599999999999,0,0,0.19123104000000002,21
2012-01-07,1,1,1,22,0,6,0,1,0.44,0.4394,0.38,0.2537,109,2012,1,7,7,Spring,Clear,Saturday,0.16720000000000002,0.11162799999999999,0,1,0.20359064,22
2012-01-07,1,1,1,23,0,6,0,1,0.42,0.4242,0.38,0.2239,119,2012,1,7,7,Spring,Clear,Saturday,0.1596,0.094038,0,1,0.20209644,23
2012-01-08,1,1,1,0,0,0,0,1,0.38,0.3939,0.4,0.2836,91,2012,1,8,8,Spring,Clear,Sunday,0.15200000000000002,0.107768,0,1,0.16333919999999996,0
2012-01-08,1,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.194,72,2012,1,8,8,Spring,Clear,Sunday,0.1428,0.06596,0,1,0.15894320000000003,1
2012-01-08,1,1,1,2,0,0,0,1,0.36,0.3333,0.37,0.2836,67,2012,1,8,8,Spring,Clear,Sunday,0.13319999999999999,0.102096,0,1,0.16247952,2
2012-01-08,1,1,1,3,0,0,0,1,0.34,0.3333,0.42,0.1343,32,2012,1,8,8,Spring,Clear,Sunday,0.1428,0.045662,0,1,0.17071604000000004,3
2012-01-08,1,1,1,4,0,0,0,1,0.32,0.303,0.49,0.2537,6,2012,1,8,8,Spring,Clear,Sunday,0.1568,0.08118399999999999,0,1,0.12179616,4
2012-01-08,1,1,1,5,0,0,0,2,0.32,0.3333,0.49,0.1045,2,2012,1,8,8,Spring,Mist,Sunday,0.1568,0.03344,0,1,0.14614560000000001,5
2012-01-08,1,1,1,6,0,0,0,2,0.3,0.3333,0.52,0.0,2,2012,1,8,8,Spring,Mist,Sunday,0.156,0.0,0,0,0.144,6
2012-01-08,1,1,1,7,0,0,0,2,0.3,0.3333,0.52,0.0,24,2012,1,8,8,Spring,Mist,Sunday,0.156,0.0,1,0,0.144,7
2012-01-08,1,1,1,8,0,0,0,1,0.3,0.303,0.52,0.1343,57,2012,1,8,8,Spring,Clear,Sunday,0.156,0.04029,1,0,0.12466079999999999,8
2012-01-08,1,1,1,9,0,0,0,1,0.32,0.3333,0.53,0.1343,125,2012,1,8,8,Spring,Clear,Sunday,0.1696,0.042976,1,0,0.13020128,9
2012-01-08,1,1,1,10,0,0,0,1,0.34,0.3333,0.49,0.1642,208,2012,1,8,8,Spring,Clear,Sunday,0.1666,0.05582800000000001,0,0,0.14492772,10
2012-01-08,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,256,2012,1,8,8,Spring,Clear,Sunday,0.1656,0.080604,0,0,0.15087384,11
2012-01-08,1,1,1,12,0,0,0,1,0.38,0.3939,0.43,0.2239,351,2012,1,8,8,Spring,Clear,Sunday,0.1634,0.08508199999999999,0,0,0.16810326,12
2012-01-08,1,1,1,13,0,0,0,1,0.4,0.4091,0.37,0.2985,343,2012,1,8,8,Spring,Clear,Sunday,0.148,0.1194,0,0,0.176778,13
2012-01-08,1,1,1,14,0,0,0,1,0.4,0.4091,0.4,0.194,328,2012,1,8,8,Spring,Clear,Sunday,0.16000000000000003,0.0776,0,0,0.19344,14
2012-01-08,1,1,1,15,0,0,0,1,0.4,0.4091,0.37,0.2836,330,2012,1,8,8,Spring,Clear,Sunday,0.148,0.11344000000000001,0,0,0.1805328,15
2012-01-08,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,314,2012,1,8,8,Spring,Clear,Sunday,0.148,0.1194,0,0,0.176778,16
2012-01-08,1,1,1,17,0,0,0,1,0.38,0.3939,0.4,0.2239,219,2012,1,8,8,Spring,Clear,Sunday,0.15200000000000002,0.08508199999999999,1,0,0.1769508,17
2012-01-08,1,1,1,18,0,0,0,1,0.34,0.3182,0.46,0.2239,181,2012,1,8,8,Spring,Clear,Sunday,0.1564,0.076126,1,0,0.14249196,18
2012-01-08,1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.194,112,2012,1,8,8,Spring,Clear,Sunday,0.1568,0.06208,1,0,0.13153920000000002,19
2012-01-08,1,1,1,20,0,0,0,1,0.3,0.303,0.52,0.1642,126,2012,1,8,8,Spring,Clear,Sunday,0.156,0.049260000000000005,0,0,0.1203552,20
2012-01-08,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,91,2012,1,8,8,Spring,Clear,Sunday,0.15680000000000002,0.062692,0,0,0.09561552,21
2012-01-08,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,58,2012,1,8,8,Spring,Clear,Sunday,0.156,0.02717,0,1,0.093132,22
2012-01-08,1,1,1,23,0,0,0,1,0.26,0.2424,0.56,0.2537,30,2012,1,8,8,Spring,Clear,Sunday,0.1456,0.06596199999999999,0,1,0.08537671999999999,23
2012-01-09,1,1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,15,2012,1,9,9,Spring,Clear,Monday,0.144,0.05373599999999999,0,1,0.0745056,0
2012-01-09,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,5,2012,1,9,9,Spring,Clear,Monday,0.144,0.032232,0,1,0.0831072,1
2012-01-09,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343,5,2012,1,9,9,Spring,Clear,Monday,0.13440000000000002,0.032232,0,1,0.09141791999999999,2
2012-01-09,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,3,2012,1,9,9,Spring,Clear,Monday,0.1248,0.039408,0,1,0.09628416,3
2012-01-09,1,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,4,2012,1,9,9,Spring,Clear,Monday,0.1408,0.02299,0,1,0.07092359999999999,4
2012-01-09,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,21,2012,1,9,9,Spring,Mist,Monday,0.128,0.017920000000000002,0,1,0.06554879999999999,5
2012-01-09,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,88,2012,1,9,9,Spring,Mist,Monday,0.132,0.029546,0,0,0.07618160000000002,6
2012-01-09,1,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,240,2012,1,9,9,Spring,Mist,Monday,0.132,0.02299,1,0,0.078804,7
2012-01-09,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,420,2012,1,9,9,Spring,Mist,Monday,0.12100000000000001,0.019712,1,0,0.09012959999999999,8
2012-01-09,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0.0,197,2012,1,9,9,Spring,Mist,Monday,0.1408,0.0,1,0,0.07919999999999999,9
2012-01-09,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0.0,108,2012,1,9,9,Spring,Clear,Monday,0.144,0.0,0,0,0.096,10
2012-01-09,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,88,2012,1,9,9,Spring,Mist,Monday,0.1456,0.023296,0,0,0.10414976,11
2012-01-09,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,103,2012,1,9,9,Spring,Mist,Monday,0.1456,0.02717,0,0,0.10244519999999999,12
2012-01-09,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,80,2012,1,9,9,Spring,Mist,Monday,0.1456,0.02717,0,0,0.10244519999999999,13
2012-01-09,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,50,2012,1,9,9,Spring,Light_Rain,Monday,0.165,0.036124,0,0,0.045969,14
2012-01-09,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,69,2012,1,9,9,Spring,Light_Rain,Monday,0.165,0.036124,0,0,0.045969,15
2012-01-09,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,49,2012,1,9,9,Spring,Light_Rain,Monday,0.1914,0.019712,0,0,0.02603744,16
2012-01-09,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0.0,152,2012,1,9,9,Spring,Light_Rain,Monday,0.1914,0.0,1,0,0.0286,17
2012-01-09,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,164,2012,1,9,9,Spring,Heavy_Rain,Monday,0.17200000000000001,0.017920000000000002,1,0,0.025491200000000002,18
2012-01-09,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,190,2012,1,9,9,Spring,Light_Rain,Monday,0.18600000000000003,0.017920000000000002,1,0,0.012745599999999992,19
2012-01-09,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,132,2012,1,9,9,Spring,Mist,Monday,0.17200000000000001,0.017920000000000002,0,0,0.025491200000000002,20
2012-01-09,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0.0,79,2012,1,9,9,Spring,Mist,Monday,0.18600000000000003,0.0,0,0,0.013999999999999992,21
2012-01-09,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,62,2012,1,9,9,Spring,Mist,Monday,0.18400000000000002,0.020900000000000002,0,1,0.014327999999999994,22
2012-01-09,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,52,2012,1,9,9,Spring,Mist,Monday,0.1914,0.02299,0,1,0.0256113,23
2012-01-10,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,14,2012,1,10,10,Spring,Mist,Tuesday,0.1914,0.02299,0,1,0.0256113,0
2012-01-10,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,5,2012,1,10,10,Spring,Mist,Tuesday,0.2046,0.02299,0,1,0.01379069999999999,1
2012-01-10,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,4,2012,1,10,10,Spring,Mist,Tuesday,0.1914,0.036124,0,1,0.02390388,2
2012-01-10,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,4,2012,1,10,10,Spring,Mist,Tuesday,0.17200000000000001,0.03284,0,1,0.023402400000000004,4
2012-01-10,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,23,2012,1,10,10,Spring,Clear,Tuesday,0.188,0.08956,0,1,0.16453320000000002,5
2012-01-10,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,79,2012,1,10,10,Spring,Mist,Tuesday,0.1674,0.03492,0,0,0.010155599999999994,6
2012-01-10,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,222,2012,1,10,10,Spring,Mist,Tuesday,0.1674,0.029556000000000002,1,0,0.010531079999999993,7
2012-01-10,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,471,2012,1,10,10,Spring,Mist,Tuesday,0.1674,0.029556000000000002,1,0,0.010531079999999993,8
2012-01-10,1,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,195,2012,1,10,10,Spring,Mist,Tuesday,0.1674,0.029556000000000002,1,0,0.010531079999999993,9
2012-01-10,1,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,83,2012,1,10,10,Spring,Mist,Tuesday,0.1674,0.029556000000000002,0,0,0.010531079999999993,10
2012-01-10,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,101,2012,1,10,10,Spring,Clear,Tuesday,0.1596,0.12536999999999998,0,0,0.1826706,11
2012-01-10,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,140,2012,1,10,10,Spring,Clear,Tuesday,0.1596,0.12536999999999998,0,0,0.1826706,12
2012-01-10,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,178,2012,1,10,10,Spring,Clear,Tuesday,0.1596,0.12536999999999998,0,0,0.1826706,13
2012-01-10,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,106,2012,1,10,10,Spring,Clear,Tuesday,0.1596,0.12536999999999998,0,0,0.1826706,14
2012-01-10,1,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,136,2012,1,10,10,Spring,Clear,Tuesday,0.1596,0.12536999999999998,0,0,0.1826706,15
2012-01-10,1,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,240,2012,1,10,10,Spring,Clear,Tuesday,0.1596,0.150444,0,0,0.16712471999999995,16
2012-01-10,1,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537,460,2012,1,10,10,Spring,Clear,Tuesday,0.1596,0.10655399999999998,1,0,0.19433651999999996,17
2012-01-10,1,1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,385,2012,1,10,10,Spring,Clear,Tuesday,0.16000000000000003,0.041800000000000004,1,0,0.21491999999999997,18
2012-01-10,1,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,281,2012,1,10,10,Spring,Clear,Tuesday,0.1748,0.03971,1,0,0.18375660000000002,19
2012-01-10,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,200,2012,1,10,10,Spring,Clear,Tuesday,0.18020000000000003,0.03553,0,0,0.1431009,20
2012-01-10,1,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,116,2012,1,10,10,Spring,Clear,Tuesday,0.21120000000000003,0.028672,0,0,0.09905151999999999,21
2012-01-10,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,114,2012,1,10,10,Spring,Clear,Tuesday,0.21,0.026879999999999998,0,1,0.08193600000000001,22
2012-01-10,1,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,41,2012,1,10,10,Spring,Clear,Tuesday,0.2106,0.02717,0,1,0.044237699999999984,23
2012-01-11,1,1,1,0,0,3,1,1,0.26,0.303,0.81,0.0,28,2012,1,11,11,Spring,Clear,Wednesday,0.2106,0.0,0,1,0.049399999999999986,0
2012-01-11,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,7,2012,1,11,11,Spring,Clear,Wednesday,0.20879999999999999,0.021504,0,1,0.02840448,1
2012-01-11,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,5,2012,1,11,11,Spring,Clear,Wednesday,0.17,0.03284,0,1,0.025074000000000006,2
2012-01-11,1,1,1,3,0,3,1,1,0.22,0.2727,0.8,0.0,4,2012,1,11,11,Spring,Clear,Wednesday,0.17600000000000002,0.0,0,1,0.04399999999999999,3
2012-01-11,1,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,2,2012,1,11,11,Spring,Clear,Wednesday,0.16000000000000003,0.026860000000000002,0,1,0.034628,4
2012-01-11,1,1,1,5,0,3,1,1,0.2,0.2121,0.8,0.1343,22,2012,1,11,11,Spring,Clear,Wednesday,0.16000000000000003,0.026860000000000002,0,1,0.034628,5
2012-01-11,1,1,1,6,0,3,1,1,0.2,0.2121,0.86,0.1343,74,2012,1,11,11,Spring,Clear,Wednesday,0.17200000000000001,0.026860000000000002,0,0,0.024239600000000004,6
2012-01-11,1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,256,2012,1,11,11,Spring,Clear,Wednesday,0.16000000000000003,0.026860000000000002,1,0,0.034628,7
2012-01-11,1,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,499,2012,1,11,11,Spring,Clear,Wednesday,0.164,0.020900000000000002,1,0,0.03223800000000001,8
2012-01-11,1,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,225,2012,1,11,11,Spring,Mist,Wednesday,0.17200000000000001,0.026860000000000002,1,0,0.024239600000000004,9
2012-01-11,1,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,97,2012,1,11,11,Spring,Mist,Wednesday,0.20879999999999999,0.032232,0,0,0.02700984,10
2012-01-11,1,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,99,2012,1,11,11,Spring,Mist,Wednesday,0.2262,0.023296,0,0,0.030771520000000004,11
2012-01-11,1,1,1,12,0,3,1,3,0.3,0.3333,0.81,0.0,55,2012,1,11,11,Spring,Light_Rain,Wednesday,0.243,0.0,0,0,0.05699999999999998,12
2012-01-11,1,1,1,13,0,3,1,3,0.32,0.3485,0.76,0.0,65,2012,1,11,11,Spring,Light_Rain,Wednesday,0.2432,0.0,0,0,0.0768,13
2012-01-11,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,73,2012,1,11,11,Spring,Light_Rain,Wednesday,0.25920000000000004,0.03344,0,0,0.054446399999999985,14
2012-01-11,1,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,79,2012,1,11,11,Spring,Mist,Wednesday,0.2958,0.030464,0,0,0.04023968,15
2012-01-11,1,1,1,16,0,3,1,2,0.34,0.3182,0.87,0.2537,118,2012,1,11,11,Spring,Mist,Wednesday,0.2958,0.086258,0,0,0.03298646,16
2012-01-11,1,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,134,2012,1,11,11,Spring,Light_Rain,Wednesday,0.2958,0.076126,1,0,0.03430362,17
2012-01-11,1,1,1,18,0,3,1,3,0.34,0.3333,0.87,0.194,98,2012,1,11,11,Spring,Light_Rain,Wednesday,0.2958,0.06596,1,0,0.0356252,18
2012-01-11,1,1,1,19,0,3,1,3,0.32,0.303,0.93,0.2239,93,2012,1,11,11,Spring,Light_Rain,Wednesday,0.29760000000000003,0.071648,1,0,0.01738463999999999,19
2012-01-11,1,1,1,20,0,3,1,3,0.32,0.3182,0.93,0.1642,57,2012,1,11,11,Spring,Light_Rain,Wednesday,0.29760000000000003,0.05254400000000001,0,0,0.01872191999999999,20
2012-01-11,1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,29,2012,1,11,11,Spring,Light_Rain,Wednesday,0.2958,0.076126,0,0,0.03430362,21
2012-01-11,1,1,1,22,0,3,1,3,0.34,0.3333,0.87,0.194,49,2012,1,11,11,Spring,Light_Rain,Wednesday,0.2958,0.06596,0,1,0.0356252,22
2012-01-11,1,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,9,2012,1,11,11,Spring,Light_Rain,Wednesday,0.2958,0.076126,0,1,0.03430362,23
2012-01-12,1,1,1,0,0,4,1,3,0.34,0.3333,0.93,0.194,3,2012,1,12,12,Spring,Light_Rain,Thursday,0.31620000000000004,0.06596,0,1,0.01918279999999999,0
2012-01-12,1,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,3,2012,1,12,12,Spring,Light_Rain,Thursday,0.3348,0.06984,0,1,0.020311199999999988,1
2012-01-12,1,1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,2,2012,1,12,12,Spring,Light_Rain,Thursday,0.3348,0.091332,0,1,0.018806759999999985,2
2012-01-12,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,3,2012,1,12,12,Spring,Light_Rain,Thursday,0.3348,0.091332,0,1,0.018806759999999985,3
2012-01-12,1,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,2,2012,1,12,12,Spring,Light_Rain,Thursday,0.3348,0.06984,0,1,0.020311199999999988,4
2012-01-12,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,16,2012,1,12,12,Spring,Light_Rain,Thursday,0.31620000000000004,0.030464,0,1,0.021667519999999985,5
2012-01-12,1,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,89,2012,1,12,12,Spring,Light_Rain,Thursday,0.3348,0.048348,0,0,0.021815639999999987,6
2012-01-12,1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,220,2012,1,12,12,Spring,Mist,Thursday,0.2958,0.09642400000000001,1,0,0.03166488,7
2012-01-12,1,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,508,2012,1,12,12,Spring,Clear,Thursday,0.25920000000000004,0.06208,1,0,0.049004799999999994,8
2012-01-12,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,230,2012,1,12,12,Spring,Clear,Thursday,0.25920000000000004,0.03344,1,0,0.054446399999999985,9
2012-01-12,1,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,90,2012,1,12,12,Spring,Clear,Thursday,0.27540000000000003,0.03553,0,0,0.05784929999999999,10
2012-01-12,1,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,119,2012,1,12,12,Spring,Mist,Thursday,0.27540000000000003,0.03553,0,0,0.05784929999999999,11
2012-01-12,1,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,144,2012,1,12,12,Spring,Mist,Thursday,0.27540000000000003,0.03553,0,0,0.05784929999999999,12
2012-01-12,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,183,2012,1,12,12,Spring,Clear,Thursday,0.3234,0.068964,0,0,0.08073828,13
2012-01-12,1,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,156,2012,1,12,12,Spring,Clear,Thursday,0.3234,0.068964,0,0,0.08073828,14
2012-01-12,1,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,188,2012,1,12,12,Spring,Clear,Thursday,0.31679999999999997,0.059092,0,0,0.10665424000000003,15
2012-01-12,1,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,281,2012,1,12,12,Spring,Clear,Thursday,0.30820000000000003,0.08924,0,0,0.1223508,16
2012-01-12,1,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,495,2012,1,12,12,Spring,Clear,Thursday,0.2898,0.07553200000000002,1,0,0.14225316000000002,17
2012-01-12,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,421,2012,1,12,12,Spring,Clear,Thursday,0.2948,0.08536,1,0,0.1170312,18
2012-01-12,1,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,330,2012,1,12,12,Spring,Mist,Thursday,0.29819999999999997,0.068964,1,0,0.10180044,19
2012-01-12,1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,240,2012,1,12,12,Spring,Mist,Thursday,0.29819999999999997,0.08148,0,0,0.09817080000000002,20
2012-01-12,1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,174,2012,1,12,12,Spring,Clear,Thursday,0.2948,0.059092,0,0,0.12569964,21
2012-01-12,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,133,2012,1,12,12,Spring,Clear,Thursday,0.2888,0.11343,0,1,0.0639768,22
2012-01-12,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,67,2012,1,12,12,Spring,Clear,Thursday,0.30400000000000005,0.13136,0,1,0.06447359999999999,23
2012-01-13,1,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,42,2012,1,13,13,Spring,Mist,Friday,0.284,0.11344000000000001,0,1,0.0831024,0
